Total Accesses:,7086622
Frames,Missees,Miss Rate
1009,3840718,0.541967
1010,3840706,0.541966
1011,3840695,0.541964
1012,3840688,0.541963
1013,3840681,0.541962
1014,3840676,0.541961
1015,3840668,0.541960
1016,3840661,0.541959
1017,3840651,0.541958
1018,3840644,0.541957
1019,3840640,0.541956
1020,3840635,0.541956
1021,3840626,0.541954
1022,3840618,0.541953
1023,3840610,0.541952
1024,3840607,0.541952
1025,3840600,0.541951
1026,3840594,0.541950
1027,3840585,0.541949
1028,3840579,0.541948
1029,3840574,0.541947
1030,3840566,0.541946
1031,3840557,0.541945
1032,3840547,0.541943
1033,3840536,0.541942
1034,3840532,0.541941
1035,3840524,0.541940
1036,3840516,0.541939
1037,3840508,0.541938
1038,3840501,0.541937
1039,3840488,0.541935
1040,3840482,0.541934
1041,3840475,0.541933
1042,3840469,0.541932
1043,3840455,0.541930
1044,3840444,0.541929
1045,3840439,0.541928
1046,3840434,0.541927
1047,3840428,0.541926
1048,3840422,0.541926
1049,3840417,0.541925
1050,3840409,0.541924
1051,3840401,0.541923
1052,3840390,0.541921
1053,3840376,0.541919
1054,3840368,0.541918
1055,3840359,0.541917
1056,3840350,0.541915
1057,3840345,0.541915
1058,3840343,0.541914
1059,3840337,0.541914
1060,3840335,0.541913
1061,3840329,0.541912
1062,3840326,0.541912
1063,3840313,0.541910
1064,3840308,0.541910
1065,3840302,0.541909
1066,3840299,0.541908
1067,3840288,0.541907
1068,3840280,0.541906
1069,3840268,0.541904
1070,3840266,0.541904
1071,3840256,0.541902
1072,3840243,0.541900
1073,3840239,0.541900
1074,3840232,0.541899
1075,3840226,0.541898
1076,3840219,0.541897
1077,3840212,0.541896
1078,3840205,0.541895
1079,3840200,0.541894
1080,3840194,0.541893
1081,3840188,0.541893
1082,3840184,0.541892
1083,3840176,0.541891
1084,3840172,0.541890
1085,3840164,0.541889
1086,3840160,0.541889
1087,3840153,0.541888
1088,3840146,0.541887
1089,3840143,0.541886
1090,3840135,0.541885
1091,3840128,0.541884
1092,3840124,0.541884
1093,3840118,0.541883
1094,3840111,0.541882
1095,3840106,0.541881
1096,3840100,0.541880
1097,3840094,0.541879
1098,3840086,0.541878
1099,3840075,0.541877
1100,3840067,0.541876
1101,3840064,0.541875
1102,3840056,0.541874
1103,3840051,0.541873
1104,3840045,0.541872
1105,3840041,0.541872
1106,3840035,0.541871
1107,3840029,0.541870
1108,3840022,0.541869
1109,3840018,0.541869
1110,3840004,0.541867
1111,3839995,0.541865
1112,3839990,0.541865
1113,3839985,0.541864
1114,3839974,0.541862
1115,3839962,0.541861
1116,3839956,0.541860
1117,3839952,0.541859
1118,3839946,0.541858
1119,3839942,0.541858
1120,3839932,0.541856
1121,3839923,0.541855
1122,3839908,0.541853
1123,3839901,0.541852
1124,3839890,0.541851
1125,3839881,0.541849
1126,3839875,0.541848
1127,3839866,0.541847
1128,3839859,0.541846
1129,3839853,0.541845
1130,3839846,0.541844
1131,3839837,0.541843
1132,3839832,0.541842
1133,3839828,0.541842
1134,3839824,0.541841
1135,3839819,0.541841
1136,3839813,0.541840
1137,3839807,0.541839
1138,3839799,0.541838
1139,3839792,0.541837
1140,3839782,0.541835
1141,3839774,0.541834
1142,3839768,0.541833
1143,3839763,0.541833
1144,3839755,0.541831
1145,3839751,0.541831
1146,3839741,0.541830
1147,3839734,0.541829
1148,3839730,0.541828
1149,3839726,0.541827
1150,3839722,0.541827
1151,3839720,0.541827
1152,3839715,0.541826
1153,3839711,0.541825
1154,3839702,0.541824
1155,3839696,0.541823
1156,3839692,0.541823
1157,3839686,0.541822
1158,3839683,0.541821
1159,3839678,0.541821
1160,3839667,0.541819
1161,3839661,0.541818
1162,3839657,0.541818
1163,3839648,0.541816
1164,3839641,0.541815
1165,3839639,0.541815
1166,3839634,0.541814
1167,3839629,0.541814
1168,3839624,0.541813
1169,3839623,0.541813
1170,3839618,0.541812
1171,3839611,0.541811
1172,3839608,0.541811
1173,3839604,0.541810
1174,3839598,0.541809
1175,3839591,0.541808
1176,3839586,0.541808
1177,3839582,0.541807
1178,3839577,0.541806
1179,3839569,0.541805
1180,3839563,0.541804
1181,3839560,0.541804
1182,3839559,0.541804
1183,3839553,0.541803
1184,3839546,0.541802
1185,3839539,0.541801
1186,3839536,0.541801
1187,3839529,0.541800
1188,3839524,0.541799
1189,3839518,0.541798
1190,3839507,0.541797
1191,3839505,0.541796
1192,3839499,0.541795
1193,3839498,0.541795
1194,3839487,0.541794
1195,3839482,0.541793
1196,3839475,0.541792
1197,3839469,0.541791
1198,3839462,0.541790
1199,3839455,0.541789
1200,3839449,0.541788
1201,3839440,0.541787
1202,3839433,0.541786
1203,3839427,0.541785
1204,3839423,0.541785
1205,3839420,0.541784
1206,3839415,0.541784
1207,3839408,0.541783
1208,3839403,0.541782
1209,3839396,0.541781
1210,3839390,0.541780
1211,3839385,0.541779
1212,3839377,0.541778
1213,3839373,0.541778
1214,3839366,0.541777
1215,3839360,0.541776
1216,3839352,0.541775
1217,3839339,0.541773
1218,3839333,0.541772
1219,3839326,0.541771
1220,3839320,0.541770
1221,3839317,0.541770
